Width,Height,0.75,0.7575,0.765,0.7725,0.78,0.7875,0.795,0.8025,0.81,0.8175,0.825,0.8325,0.84,0.8475,0.855,0.8625,0.87,0.8775,0.885,0.8925,0.9,0.9075,0.915,0.9225,0.93,0.9375,0.945,0.9525,0.96,0.9675,0.975,0.9825,0.99,0.9975,1.005,1.0125,1.02,1.0275,1.035,1.0425,1.05,1.0575,1.065,1.0725,1.08,1.0875,1.095,1.1025,1.11,1.1175,1.125,1.1325,1.14,1.1475,1.155,1.1625,1.17,1.1775,1.185,1.1925,1.2,1.2075,1.215,1.2225,1.23,1.2375,1.245,1.2525,1.26,1.2675,1.275,1.2825,1.29,1.2975,1.305,1.3125,1.32,1.3275,1.335,1.3425,1.35,1.3575,1.365,1.3725,1.38,1.3875,1.395,1.4025,1.41,1.4175,1.425,1.4325,1.44,1.4475,1.455,1.4625,1.47,1.4775,1.485,1.4925,1.5
8.2e-07,7e-07,11716,11470,11190,10878,10543,10186,9813.6,9423.9,9022.4,8614.4,8206.1,7792.3,7374,6963.9,6554.4,6156.5,5757.7,5374.2,4996.8,4629.1,4269.1,3929.2,3599.4,3279.4,2976,2688.3,2413.7,2153.6,1908.1,1681.2,1470.3,1267.3,1084.6,914.76,761.66,621.81,499.53,389.27,296.29,216.69,148.24,96.152,52.996,24.069,8.9548,0,8.9548,26.623,55.368,90.986,143.06,196.97,266.41,339.71,421.09,511.86,611.63,715.54,822.78,939.62,1056.3,1183.1,1310.2,1444.7,1580.6,1714.7,1855.9,1997.2,2141.3,2285.7,2430.1,2572.6,2713.3,2857.3,2994.7,3131.9,3269.3,3402.1,3529.6,3656.5,3776.8,3890.3,4000.5,4105.5,4203.4,4295.6,4380.1,4457.8,4526.2,4587.3,4641.3,4683.9,4717.3,4741.9,4757.4,4760.9,4755.3,4736.5,4706.6,4665.1,4609.3
8.2e-07,7.02e-07,11737,11493,11213,10901,10567,10210,9838.2,9448.4,9046.9,8638.7,8230.1,7816,7397.2,6986.5,6576.5,6177.9,5778.3,5394.1,5015.9,4647.2,4286.4,3945.5,3614.8,3293.9,2989.4,2700.8,2425.2,2164.2,1917.7,1689.9,1478.1,1274.2,1090.7,920.04,766.18,625.61,502.65,391.78,298.24,218.14,149.26,96.82,53.378,24.241,9.0001,0,9.0001,26.804,55.78,91.724,144.23,198.67,268.75,342.8,425.05,516.8,617.67,722.81,831.38,949.7,1068,1196.6,1325.5,1462,1600,1736.4,1880.1,2024,2170.8,2318.1,2465.5,2611.2,2755.3,2902.7,3043.8,3184.8,3326.3,3463.2,3595,3726.4,3851.5,3969.8,4085.1,4195.3,4298.5,4396.2,4486.5,4570.1,4644.7,4712,4772.5,4821.8,4862,4893.6,4916.3,4927.2,4929.2,4918.2,4896.2,4862.9,4815.4
8.2e-07,7.05e-07,11765,11522,11243,10933,10600,10243,9871.6,9482.1,9080.6,8672.4,8263.5,7848.9,7429.6,7018.2,6607.4,6207.9,5807.4,5422.1,5042.8,4673,4310.9,3968.7,3636.7,3314.4,3008.6,2718.6,2441.7,2179.3,1931.5,1702.4,1489.3,1284.2,1099.4,927.63,772.67,631.07,507.15,395.4,301.06,220.25,150.75,97.785,53.929,24.491,9.0657,0,9.0657,27.066,56.376,92.794,145.92,201.14,272.15,347.29,430.79,523.98,626.45,733.36,843.9,964.37,1085,1216.1,1347.8,1487.3,1628.4,1768.1,1915.4,2063,2213.8,2365.3,2517.2,2667.6,2816.5,2969.1,3115.6,3262.2,3409.5,3552.6,3690.7,3828.7,3960.6,4086.1,4208.7,4326.5,4437.6,4543.5,4642.2,4734.4,4818,4894.5,4964.5,5023.6,5073.8,5115.8,5149,5170.9,5184,5184.4,5174.2,5152.8,5117.6
8.2e-07,7.1e-07,11799,11559,11284,10976,10644,10289,9918.9,9530.3,9129.3,8721.2,8312.3,7897.4,7477.5,7065.3,6653.6,6253,5851.1,5464.4,5083.5,4712,4348.1,4004.1,3670.1,3345.9,3038.1,2746.1,2467.1,2202.7,1952.9,1721.7,1506.6,1299.6,1113,939.45,782.79,639.59,514.18,401.05,305.46,223.54,153.07,99.301,54.796,24.884,9.1691,0,9.1691,27.479,57.316,94.483,148.6,205.04,277.53,354.4,439.89,535.34,640.36,750.11,863.76,987.64,1112,1247.1,1383.2,1527.3,1673.4,1818.5,1971.5,2125.1,2282.3,2440.5,2599.6,2757.4,2914.2,3075,3230.1,3385.7,3542.4,3695.3,3843.6,3992.2,4135.1,4272,4406.4,4536.5,4660.3,4779.3,4891.5,4997.7,5095.7,5187.1,5272.4,5347.1,5413.6,5472.2,5522.5,5561.9,5593,5611.9,5620.5,5618.5,5603.1
8.2e-07,7.15e-07,11821,11584,11312,11007,10678,10325,9956.1,9568.7,9168.7,8761.3,8352.8,7938,7518,7105.6,6693.2,6291.9,5889.2,5501.4,5119.2,4746.4,4381.1,4035.6,3700,3374.1,3064.6,2770.8,2490.1,2223.8,1972.2,1739.3,1522.5,1313.7,1125.4,950.26,792.07,647.42,520.65,406.26,309.53,226.58,155.22,100.7,55.599,25.248,9.2653,0,9.2653,27.864,58.193,96.059,151.1,208.68,282.56,361.05,448.42,546,653.41,765.81,882.41,1009.5,1137.4,1276.3,1416.5,1565,1715.9,1866.1,2024.4,2183.7,2347,2511.6,2677.4,2842.3,3006.6,3175.2,3338.5,3502.7,3668.3,3830.5,3988.5,4147.3,4300.7,4448.4,4594.2,4736,4871.9,5003.4,5128.6,5248.2,5359.9,5465.5,5565.5,5655.3,5737.3,5811.8,5878.5,5934.7,5983.1,6019.7,6046.5,6063.1,6066.8
8.3e-07,6.85e-07,11500,11255,10976,10665,10333,9978.7,9609.9,9224.1,8827,8423.9,8020.8,7612.5,7200,6796,6392.9,6001.6,5609.5,5232.9,4862.5,4501.9,4149.1,3816.3,3493.7,3180.9,2884.5,2603.8,2336.1,2082.8,1843.9,1623.3,1418.6,1221.6,1044.6,880.17,732.18,597.1,479.23,373.02,283.67,207.29,141.63,91.861,50.552,22.965,8.6655,0,8.6655,25.472,52.756,86.306,135.66,186.22,251.61,320.2,396.17,480.8,573.68,669.97,768.82,876.47,983.21,1099.2,1214.7,1336.8,1459.3,1579.3,1705.5,1830.8,1958,2084.6,2210.3,2333.2,2453.3,2575.7,2690.6,2804.3,2917.2,3024.5,3125.4,3224.7,3316.5,3400.4,3480,3553.2,3618.3,3676.6,3726.2,3767.9,3799.3,3822.2,3836.9,3839.2,3831.1,3813.1,3784.9,3743.6,3692.1,3626.3,3548.2,3457.4,3351.2
8.3e-07,6.9e-07,11592,11347,11068,10758,10425,10070,9700.3,9313.2,8914.5,8509.5,8104.3,7693.9,7278.9,6872.3,6466.5,6072.3,5677.3,5297.7,4924.2,4560.3,4204.3,3868.2,3542.4,3226.3,2926.7,2642.8,2372,2115.5,1873.6,1650.1,1442.5,1242.8,1063.1,896.19,745.83,608.54,488.62,380.55,289.52,211.64,144.69,93.847,51.683,23.475,8.7988,0,8.7988,26.004,53.963,88.469,139.08,191.18,258.44,329.21,407.67,495.14,591.19,690.99,793.7,905.58,1016.9,1137.9,1258.7,1386.5,1515.1,1641.6,1774.7,1907.4,2042.3,2177.1,2311.4,2443.2,2572.8,2705,2830.3,2954.7,3078.8,3197.8,3310.8,3422.7,3527.6,3625,3718.6,3806.3,3886.3,3960.1,4025.6,4083.7,4132.1,4172.3,4205,4225.6,4236.4,4237.9,4229.5,4208.6,4178,4133.6,4077.4,4009.1,3925.8
8.3e-07,6.95e-07,11667,11424,11146,10836,10504,10148,9778.2,9390.4,8990.7,8584.5,8177.9,7765.7,7348.9,6940.2,6532.2,6135.7,5738.2,5356,4979.8,4613.2,4254.3,3915.5,3586.7,3267.8,2965.3,2678.5,2404.8,2145.6,1900.9,1674.7,1464.6,1262.3,1080.2,910.99,758.47,619.15,497.34,387.54,294.95,215.69,147.54,95.697,52.738,23.952,8.9235,0,8.9235,26.501,55.093,90.496,142.28,195.84,264.86,337.67,418.49,508.62,607.67,710.79,817.15,933.02,1048.7,1174.4,1300.3,1433.5,1567.9,1700.5,1840.2,1979.8,2122.1,2264.6,2407.1,2547.5,2686,2827.7,2962.7,3097.4,3232.2,3362.3,3486.9,3610.9,3728.2,3838.6,3945.5,4047.1,4141.4,4230,4310.7,4384.6,4449.1,4506,4555.8,4594.1,4623,4643.1,4653.8,4652.5,4642,4618.2,4583,4536.2,4475
8.3e-07,6.98e-07,11704,11462,11185,10876,10544,10189,9819.3,9431.3,9031.4,8624.6,8217.4,7804.5,7386.8,6977.1,6568,6170.3,5771.5,5388,5010.4,4642.3,4282,3941.6,3611.3,3290.8,2986.7,2698.4,2423.2,2162.4,1916.1,1688.5,1476.9,1273.2,1089.8,919.32,765.58,625.12,502.26,391.48,298.01,217.98,149.15,96.746,53.336,24.223,8.9944,0,8.9944,26.784,55.736,91.649,144.11,198.5,268.52,342.49,424.66,516.32,617.08,722.1,830.55,948.72,1066.9,1195.2,1324,1460.4,1598.1,1734.3,1877.7,2021.3,2167.9,2314.8,2462,2607.4,2751.1,2898.1,3038.9,3179.5,3320.5,3457,3588.3,3719.2,3843.7,3961.5,4076.2,4185.8,4288.4,4385.6,4475.2,4558.1,4632,4698.6,4758.4,4806.9,4846.3,4877.2,4899,4909.1,4910.2,4898.3,4875.4,4841.1,4792.7
8.3e-07,7e-07,11726,11485,11209,10900,10569,10214,9844.4,9456.4,9056.4,8649.5,8241.9,7828.6,7410.4,7000.2,6590.4,6192,5792.4,5408.1,5029.7,4660.7,4299.5,3958.1,3626.9,3305.4,3000.4,2711,2434.8,2173.1,1925.9,1697.3,1484.8,1280.2,1095.9,924.65,770.14,628.95,505.42,394.01,299.98,219.45,150.18,97.42,53.721,24.397,9.0401,0,9.0401,26.967,56.151,92.393,145.29,200.21,270.88,345.61,428.64,521.29,623.16,729.41,839.21,958.87,1078.6,1208.8,1339.4,1477.8,1617.7,1756.2,1902.1,2048.3,2197.6,2347.4,2497.6,2646.2,2793.3,2943.9,3088.3,3232.7,3377.8,3518.4,3654.1,3789.5,3918.8,4041.5,4161.2,4276,4384,4486.7,4582.1,4671,4751,4823.9,4890.2,4945.3,4991.6,5029.5,5058.6,5076.1,5084.8,5080.7,5065.9,5039.7,4999.7
8.3e-07,7.02e-07,11746,11506,11231,10923,10592,10237,9867.7,9479.8,9079.8,8672.7,8265,7851.3,7432.7,7022,6611.7,6212.6,5812.4,5427.3,5048.1,4678.3,4316.2,3974,3641.8,3319.4,3013.4,2723.2,2446,2183.4,1935.3,1705.8,1492.4,1287,1101.9,929.81,774.55,632.66,508.47,396.47,301.89,220.87,151.19,98.074,54.095,24.566,9.0845,0,9.0845,27.144,56.554,93.117,146.43,201.88,273.18,348.65,432.53,526.14,629.09,736.54,847.67,968.77,1090.1,1221.9,1354.5,1494.8,1636.8,1777.6,1925.8,2074.6,2226.6,2379.3,2532.5,2684.2,2834.5,2988.6,3136.6,3284.9,3433.8,3578.6,3718.6,3858.4,3992.3,4119.8,4244.4,4364.4,4477.7,4585.9,4686.9,4781.6,4867.6,4946.8,5019.4,5081.2,5134.2,5179,5215.2,5240,5256.2,5259.8,5252.8,5234.7,5202.9
8.3e-07,7.05e-07,11771,11533,11259,10952,10622,10269,9899.4,9511.8,9111.9,8704.8,8296.9,7882.9,7463.8,7052.5,6641.5,6241.6,5840.5,5454.4,5074.1,4703.2,4339.9,3996.5,3663.1,3339.4,3032.1,2740.5,2462.1,2198.1,1948.7,1718,1503.3,1296.7,1110.4,937.22,780.89,638,512.87,400,304.65,222.93,152.64,99.019,54.635,24.81,9.1488,0,9.1488,27.401,57.139,94.166,148.1,204.3,276.51,353.06,438.17,533.19,637.71,746.91,859.97,983.18,1106.8,1241.1,1376.3,1519.6,1664.7,1808.7,1960.5,2113,2268.9,2425.7,2583.3,2739.6,2894.8,3053.9,3207.2,3361,3515.7,3666.5,3812.7,3959.1,4099.7,4234.2,4366.1,4493.6,4614.7,4731,4840.3,4943.5,5038.4,5126.6,5208.6,5280,5342.9,5398,5444.6,5480.2,5507.4,5522.3,5526.8,5520.6,5500.9
8.3e-07,7.1e-07,11802,11567,11296,10991,10664,10312,9943.8,9557.2,9157.9,8751.2,8343.3,7929.1,7509.6,7097.6,6685.8,6284.9,5882.6,5495.1,5113.4,4740.9,4376,4030.8,3695.5,3369.9,3060.7,2767.2,2486.8,2220.8,1969.5,1736.8,1520.2,1311.7,1123.7,948.75,790.77,646.32,519.74,405.53,308.95,226.15,154.92,100.5,55.483,25.195,9.2501,0,9.2501,27.806,58.061,95.822,150.72,208.13,281.79,360.03,447.1,544.34,651.37,763.35,879.46,1006,1133.3,1271.6,1411.1,1558.9,1709,1858.2,2015.6,2174,2336.2,2499.7,2664.3,2827.9,2990.9,3158.1,3319.9,3482.5,3646.5,3807,3963.2,4120,4271.5,4417.2,4560.8,4700.4,4833.9,4963.1,5085.8,5202.8,5311.9,5414.7,5511.9,5598.7,5677.6,5749.1,5812.6,5865.4,5910.4,5943.5,5966.7,5979.6,5979.5
8.3e-07,7.15e-07,11819,11588,11321,11019,10694,10344,9978.2,9593,9194.8,8788.9,8381.5,7967.6,7548.1,7136,6723.6,6322.1,5919,5530.6,5147.8,4774.1,4407.8,4061.1,3724.4,3397.2,3086.4,2791.2,2509,2241.3,1988.2,1753.8,1535.6,1325.5,1135.8,959.28,799.82,653.95,526.05,410.61,312.92,229.12,157.02,101.87,56.268,25.551,9.3443,0,9.3443,28.182,58.919,97.365,153.17,211.7,286.72,366.55,455.45,554.79,664.17,778.76,897.75,1027.5,1158.2,1300.3,1443.8,1596,1750.7,1904.9,2067.6,2231.6,2399.8,2569.5,2740.8,2911.4,3081.7,3256.6,3426.5,3597.5,3770.3,3940,4105.8,4272.6,4434.4,4590.8,4745.6,4896.7,5042.2,5183.7,5319.1,5449.4,5572,5688.9,5800.5,5902.2,5996.4,6083.6,6163.3,6232.7,6294.7,6345.3,6386.4,6417.7,6436.3
8.4e-07,6.85e-07,11501,11262,10987,10681,10352,10001,9634.7,9251.1,8855.8,8454.1,8052,7644.6,7232.5,6828.7,6425.6,6034,5641.4,5264.2,4893,4531.3,4177.4,3843.4,3519.5,3205.4,2907.5,2625.4,2356.2,2101.3,1860.8,1638.8,1432.5,1234,1055.5,889.69,740.34,603.99,484.92,377.6,287.25,209.97,143.52,93.092,51.256,23.284,8.7486,0,8.7486,25.807,53.52,87.681,137.84,189.39,255.99,325.99,403.57,490.05,585,683.58,784.97,895.4,1005.2,1124.5,1243.5,1369.3,1495.9,1620.2,1750.9,1881.2,2013.5,2145.6,2277,2405.9,2532.3,2661.3,2783.2,2904.1,3024.5,3139.6,3248.7,3356.6,3457.2,3550.2,3639.2,3722.3,3797.4,3866.3,3926.6,3979.5,4022.4,4057.1,4084,4098.8,4103.5,4098.8,4084.2,4056.8,4019.6,3968.5,3905.4,3830,3739.5
8.4e-07,6.9e-07,11589,11350,11076,10769,10441,10089,9721.9,9337.1,8940.4,8537,8133,7723.5,7309.1,6902.9,6497.1,6102.8,5707.4,5327.2,4953,4588.3,4231.3,3894.2,3567.1,3249.8,2948.8,2663.5,2391.2,2133.3,1889.9,1665,1455.9,1085.7,1073.6,905.38,753.73,615.21,494.14,384.99,292.98,214.24,146.52,95.042,52.367,23.786,8.8796,0,8.8796,26.33,54.707,89.807,141.2,194.28,262.71,334.84,414.89,504.16,602.23,704.27,809.46,924.05,1038.3,1162.5,1286.8,1418.3,1550.9,1681.6,1819.2,1956.6,2096.6,2236.7,2376.6,2514.3,2650.1,2788.8,2920.8,3052.3,3183.8,3310.5,3431.5,3551.8,3665.3,3771.6,3874.5,3971.8,4061.8,4145.9,4222,4291,4350.6,4402.5,4447.1,4480,4503.5,4517.9,4522.9,4515.7,4499.1,4469.2,4427.7,4374.5,4306.7
8.4e-07,6.95e-07,11660,11422,11150,10844,10516,10164,9796.7,9411.4,9013.9,8609.3,8204.1,7793,7376.9,6968.7,6560.9,6164.3,5766.5,5383.9,5007.1,4639.8,4280.1,3940.2,3610.3,3290.2,2986.5,2698.4,2423.3,2162.7,1916.6,1689,1477.5,1273.8,1090.4,919.89,766.11,625.6,502.68,391.84,298.31,218.21,149.32,96.858,53.403,24.254,9.0022,0,9.0022,26.818,55.817,91.799,144.35,198.86,269.01,343.16,425.53,517.42,618.43,723.74,832.52,951.05,1069.6,1198.4,1327.7,1464.5,1602.8,1739.6,1883.6,2027.9,2175.1,2322.8,2470.8,2617,2761.6,2909.6,3051.3,3192.9,3335,3472.6,3605.1,3737.2,3863,3982.1,4098.1,4209.2,4313.2,4411.9,4503.1,4587.6,4663.2,4731.5,4793.1,4843.5,4884.8,4917.6,4941.5,4953.6,4956.9,4947.2,4926.6,4894.6,4848.6
8.4e-07,6.98e-07,11695,11459,11187,10882,10555,10203,9836,9450.6,9052.8,8647.9,8242.2,7830.3,7413.5,7004.3,6595.5,6197.8,5798.9,5415,5036.9,4668.1,4307,3965.6,3634.3,3312.6,3007.4,2717.8,2441.2,2179.1,1931.5,1702.5,1489.5,1284.5,1099.8,928.04,773.07,631.45,507.5,395.7,301.31,220.45,150.9,97.887,53.99,24.519,9.0718,0,9.0718,27.096,56.449,92.931,146.14,201.47,272.61,347.91,431.59,524.98,627.69,734.87,845.7,966.48,1087.5,1218.9,1351.1,1490.9,1632.5,1772.8,1920.6,2068.8,2220.2,2372.3,2524.9,2675.9,2825.6,2979,3126.3,3273.7,3421.9,3565.8,3704.9,3843.9,3976.8,4103.3,4227,4345.9,4458.2,4565.3,4665.1,4758.7,4843.5,4921.4,4992.8,5053.3,5105,5148.4,5183.2,5206.6,5221.4,5223.5,5215,5195.4,5162
8.4e-07,7e-07,11715,11480,11209,10905,10578,10227,9859.9,9474.6,9076.8,8671.7,8265.7,7853.5,7436.2,7026.6,6617.2,6218.8,5819.2,5434.5,5055.6,4686,4324,3981.7,3649.4,3326.9,3020.6,2730.1,2452.6,2189.5,1941,1711.1,1497.2,1291.4,1105.8,933.25,777.53,635.2,510.59,398.18,303.24,221.89,151.91,98.547,54.367,24.69,9.1166,0,9.1166,27.275,56.856,93.662,147.3,203.15,274.93,350.97,435.51,529.87,633.66,742.05,854.22,976.46,1099,1232.2,1366.2,1508.1,1651.8,1794.3,1944.5,2095.3,2249.4,2404.4,2559.9,2714.2,2867.2,3024,3174.9,3326.2,3478.3,3626.4,3769.8,3913.2,4050.7,4182,4310.7,4434.8,4552.4,4665,4770.5,4869.9,4960.8,5044.9,5122.7,5189.8,5248.2,5298.7,5340.6,5371.4,5393.7,5403.5,5402.8,5391.3,5366.2
8.4e-07,7.02e-07,11733,11499,11229,10926,10599,10249,9882.1,9496.9,9099.2,8694,8287.8,7875.4,7457.7,7047.6,6637.7,6238.7,5838.4,5453.1,5073.4,4703.1,4340.2,3997.1,3664,3340.5,3033.4,2741.9,2463.5,2199.6,1950.2,1719.4,1504.7,1298,1111.6,938.29,781.84,638.83,513.57,400.58,305.11,223.28,152.9,99.188,54.733,24.855,9.1602,0,9.1602,27.449,57.251,94.372,148.43,204.79,277.18,353.95,439.32,534.63,639.49,749.06,862.53,986.2,1110.3,1245.2,1381,1524.8,1670.6,1815.4,1967.9,2121.2,2278,2435.7,2594.2,2751.6,2907.8,3068.1,3222.5,3377.5,3533.5,3685.7,3833.2,3981.1,4123.2,4259.2,4392.7,4521.9,4644.7,4762.7,4873.8,4979,5075.8,5166,5250.1,5323.7,5388.8,5446.1,5495,5533,5562.7,5580.1,5587.2,5583.7,5566.7
8.4e-07,7.05e-07,11756,11524,11256,10954,10628,10278,9912,9527.3,9129.8,8724.7,8318.3,7905.7,7487.6,7077,6666.4,6266.7,5865.6,5479.3,5098.6,4727.2,4363.2,4019,3684.6,3359.9,3051.5,2758.8,2479.2,2213.9,1963.3,1731.3,1515.3,1307.4,1119.9,945.53,788.04,644.04,517.88,404.04,307.8,225.3,154.32,100.11,55.262,25.095,9.2233,0,9.2233,27.701,57.825,95.402,150.06,207.16,280.46,358.28,444.86,541.55,647.96,759.25,874.61,1000.4,1126.7,1264.1,1402.5,1549.2,1698,1846,2002,2158.9,2319.6,2481.4,2644.2,2806.1,2967.1,3132.3,3292,3452.5,3614.2,3772.2,3926,4080.2,4229,4371.9,4512.6,4649.2,4779.6,4905.6,5024.9,5138.5,5244.1,5343.3,5436.6,5519.6,5594.6,5661.9,5721.2,5769.7,5810.3,5838.8,5857.4,5865.5,5860.5
8.4e-07,7.1e-07,11783,11555,11289,10990,10666,10318,9953.7,9570,9173.3,8768.6,8362.5,7949.7,7531.4,7120.2,6708.9,6308.3,5906.1,5518.6,5136.5,4763.6,4398.1,4052.1,3716.1,3389.6,3079.3,2784.7,2503.2,2236,1983.5,1749.6,1531.8,1322.1,1132.9,956.78,797.69,652.17,524.59,409.44,312.02,228.45,156.54,101.57,56.092,25.472,9.3226,0,9.3226,28.098,58.728,97.025,152.63,210.92,285.64,365.12,453.63,552.5,661.37,775.39,893.76,1022.8,1152.8,1294,1436.6,1587.8,1741.5,1894.7,2056.2,2219,2385.8,2554.2,2723.9,2893,3061.6,3234.8,3402.9,3572,3742.9,3910.4,4074.1,4238.6,4398.1,4552.1,4704.3,4852.8,4995.6,5134.3,5266.8,5394,5513.5,5627.2,5735.4,5833.8,5924.4,6008,6083.9,6149.5,6207.6,6254.1,6291.1,6318.1,6332.4
8.4e-07,7.15e-07,11797,11573,11311,11014,10694,10348,9985.4,9603.3,9207.8,8804.1,8398.6,7986.2,7568,7156.7,6745.1,6344,5941,5552.7,5169.6,4795.6,4428.8,4081.5,3744,3415.9,3104.2,2807.9,2524.7,2255.9,2001.7,1766.2,1546.8,1335.5,1144.6,967.04,806.51,659.61,530.74,414.4,315.89,231.35,158.6,102.91,56.86,25.821,9.4148,0,9.4148,28.467,59.569,98.537,155.04,214.42,290.47,371.51,461.82,562.75,673.92,790.51,911.71,1043.9,1177.2,1322.2,1468.8,1624.2,1782.5,1940.6,2107.3,2275.6,2448.3,2622.8,2799.1,2975.1,3150.9,3331.7,3507.7,3685.2,3864.7,4041.3,4214.4,4388.7,4558.4,4723,4886.2,5046,5200.6,5351.5,5496.6,5636.8,5769.7,5897.2,6019.7,6132.7,6238.5,6337.5,6429.4,6511.4,6586.3,6650.1,6704.7,6749.9,6782.7